Wavenumbers,Water,Wavenumbers,Potato (raw tuber),Wavenumbers,"Potato (raw tuber, fingerprint region)",Wavenumbers,Water (fingerprint region),Wavenumbers,"Coffee (Arabica extract, freeze-dried, DRIFT sampling, fingerprint region)",Wavenumbers,"Coffee (Robusta extract, freeze-dried, DRIFT sampling, fingerprint region)",Wavenumbers,Red Wine (Australian Cabernet Sauvignon),Wavenumbers,Ethanol,Wavenumbers,"Amylose (type III, from potato)",Wavenumbers,Amylopectin (from potato),Wavenumbers,"Amylose (type III, from potato, fingerprint region)",Wavenumbers,"Amylopectin (from potato, fingerprint region)",Wavenumbers,Ham,Wavenumbers,"Olive oil (extra virgin, Greek)",Wavenumbers,"Olive oil (extra virgin, Greek)",Wavenumbers,"Olive oil (extra virgin, Greek)",Wavenumbers,"Chicken, fresh raw minced",Wavenumbers,"Pork, fresh raw minced",Wavenumbers,"Turkey, fresh raw minced",Wavenumbers,Grapeseed Oil,Wavenumbers,Grapeseed Oil,Wavenumbers,Groundnut oil,Wavenumbers,Groundnut oil,Wavenumbers,Walnut oil,Wavenumbers,Walnut oil,Wavenumbers,Rice bran oil,Wavenumbers,Rice bran oil,Wavenumbers,Corn oil,Wavenumbers,Corn oil,Wavenumbers,Extra Virgin Avocado Oil,Wavenumbers,Extra Virgin Avocado Oil,Wavenumbers,Rapeseed oil,Wavenumbers,Rapeseed oil,Wavenumbers,Sunflower Oil,Wavenumbers,Sunflower Oil,Wavenumbers,Toasted sesame oil,Wavenumbers,Toasted sesame oil,Wavenumbers,Hemp oil,Wavenumbers,Hemp oil,Wavenumbers,Hazelnut oil,Wavenumbers,Hazelnut oil,Wavenumbers,Soya oil,Wavenumbers,Soya oil,Wavenumbers,Sweet almond oil,Wavenumbers,Sweet almond oil,Wavenumbers,Coconut oil,Wavenumbers,Coconut oil,Wavenumbers,Lard,Wavenumbers,Lard,Wavenumbers,Vegetable fat,Wavenumbers,Vegetable fat,Wavenumbers,Caffeine (powder),Wavenumbers,Coffee - Ground roast robusta beans,Wavenumbers,Coffee - Ground roast blend - Decaffeinated
1836.413000,0.012529,1836.413000,0.030237,1836.413000,0.030237,1836.413000,0.012529,,,,,,,,,1836.413000,0.027470,1836.413000,0.020816,1836.413000,0.027470,1836.413000,0.020816,,,,,1836.413000,0.001648,1836.413000,0.001648,,,,,,,1836.41300000,0.00193013,1836.41300000,0.00193013,1836.41300000,0.00244910,1836.41300000,0.00244910,1836.413000,0.002751,1836.413000,0.002751,1836.413000,0.001939,1836.413000,0.001939,1836.413000,0.002030,1836.413000,0.002030,1836.413000,0.002274,1836.413000,0.002274,1836.413000,0.001862,1836.413000,0.001862,1836.413000,0.002205,1836.413000,0.002205,1836.413000,0.002179,1836.413000,0.002179,1836.413000,0.002066,1836.413000,0.002066,1836.413000,0.001859,1836.413000,0.001859,1836.413000,0.001964,1836.413000,0.001964,1836.413000,0.001947,1836.413000,0.001947,1836.41300,0.00237,1836.41300,0.00237,1836.413000,-0.002872,1836.413000,-0.002872,1836.413000,0.001920,1836.413000,0.001920,,,,,,
1836.895000,0.012450,1836.895000,0.030198,1836.895000,0.030198,1836.895000,0.012450,,,,,,,,,1836.895000,0.027442,1836.895000,0.020818,1836.895000,0.027442,1836.895000,0.020818,,,,,1836.895000,0.001608,1836.895000,0.001608,,,,,,,1836.89500000,0.00188853,1836.89500000,0.00188853,1836.89500000,0.00241662,1836.89500000,0.00241662,1836.895000,0.002679,1836.895000,0.002679,1836.895000,0.001912,1836.895000,0.001912,1836.895000,0.001989,1836.895000,0.001989,1836.895000,0.002245,1836.895000,0.002245,1836.895000,0.001827,1836.895000,0.001827,1836.895000,0.002182,1836.895000,0.002182,1836.895000,0.002148,1836.895000,0.002148,1836.895000,0.002058,1836.895000,0.002058,1836.895000,0.001811,1836.895000,0.001811,1836.895000,0.001965,1836.895000,0.001965,1836.895000,0.001927,1836.895000,0.001927,1836.89500,0.00235,1836.89500,0.00235,1836.895000,-0.002877,1836.895000,-0.002877,1836.895000,0.001899,1836.895000,0.001899,,,,,,
1837.377000,0.012345,1837.377000,0.030160,1837.377000,0.030160,1837.377000,0.012345,,,,,,,,,1837.377000,0.027412,1837.377000,0.020809,1837.377000,0.027412,1837.377000,0.020809,,,,,1837.377000,0.001567,1837.377000,0.001567,,,,,,,1837.37700000,0.00185456,1837.37700000,0.00185456,1837.37700000,0.00238706,1837.37700000,0.00238706,1837.377000,0.002606,1837.377000,0.002606,1837.377000,0.001892,1837.377000,0.001892,1837.377000,0.001952,1837.377000,0.001952,1837.377000,0.002203,1837.377000,0.002203,1837.377000,0.001805,1837.377000,0.001805,1837.377000,0.002152,1837.377000,0.002152,1837.377000,0.002114,1837.377000,0.002114,1837.377000,0.002057,1837.377000,0.002057,1837.377000,0.001767,1837.377000,0.001767,1837.377000,0.001973,1837.377000,0.001973,1837.377000,0.001903,1837.377000,0.001903,1837.37700,0.00232,1837.37700,0.00232,1837.377000,-0.002883,1837.377000,-0.002883,1837.377000,0.001877,1837.377000,0.001877,,,,,,
1837.859000,0.012223,1837.859000,0.030125,1837.859000,0.030125,1837.859000,0.012223,,,,,,,,,1837.859000,0.027385,1837.859000,0.020794,1837.859000,0.027385,1837.859000,0.020794,,,,,1837.859000,0.001526,1837.859000,0.001526,,,,,,,1837.85900000,0.00182884,1837.85900000,0.00182884,1837.85900000,0.00236168,1837.85900000,0.00236168,1837.859000,0.002541,1837.859000,0.002541,1837.859000,0.001878,1837.859000,0.001878,1837.859000,0.001922,1837.859000,0.001922,1837.859000,0.002148,1837.859000,0.002148,1837.859000,0.001798,1837.859000,0.001798,1837.859000,0.002116,1837.859000,0.002116,1837.859000,0.002080,1837.859000,0.002080,1837.859000,0.002055,1837.859000,0.002055,1837.859000,0.001728,1837.859000,0.001728,1837.859000,0.001982,1837.859000,0.001982,1837.859000,0.001871,1837.859000,0.001871,1837.85900,0.00229,1837.85900,0.00229,1837.859000,-0.002895,1837.859000,-0.002895,1837.859000,0.001846,1837.859000,0.001846,,,,,,
1838.341000,0.012104,1838.341000,0.030098,1838.341000,0.030098,1838.341000,0.012104,,,,,,,,,1838.341000,0.027365,1838.341000,0.020775,1838.341000,0.027365,1838.341000,0.020775,,,,,1838.341000,0.001488,1838.341000,0.001488,,,,,,,1838.34100000,0.00181010,1838.34100000,0.00181010,1838.34100000,0.00233929,1838.34100000,0.00233929,1838.341000,0.002485,1838.341000,0.002485,1838.341000,0.001870,1838.341000,0.001870,1838.341000,0.001897,1838.341000,0.001897,1838.341000,0.002082,1838.341000,0.002082,1838.341000,0.001802,1838.341000,0.001802,1838.341000,0.002081,1838.341000,0.002081,1838.341000,0.002046,1838.341000,0.002046,1838.341000,0.002049,1838.341000,0.002049,1838.341000,0.001695,1838.341000,0.001695,1838.341000,0.001989,1838.341000,0.001989,1838.341000,0.001829,1838.341000,0.001829,1838.34100,0.00226,1838.34100,0.00226,1838.341000,-0.002913,1838.341000,-0.002913,1838.341000,0.001805,1838.341000,0.001805,,,,,,
1838.823000,0.012008,1838.823000,0.030080,1838.823000,0.030080,1838.823000,0.012008,,,,,,,,,1838.823000,0.027357,1838.823000,0.020759,1838.823000,0.027357,1838.823000,0.020759,,,,,1838.823000,0.001455,1838.823000,0.001455,,,,,,,1838.82300000,0.00179586,1838.82300000,0.00179586,1838.82300000,0.00231747,1838.82300000,0.00231747,1838.823000,0.002440,1838.823000,0.002440,1838.823000,0.001867,1838.823000,0.001867,1838.823000,0.001878,1838.823000,0.001878,1838.823000,0.002013,1838.823000,0.002013,1838.823000,0.001810,1838.823000,0.001810,1838.823000,0.002050,1838.823000,0.002050,1838.823000,0.002015,1838.823000,0.002015,1838.823000,0.002033,1838.823000,0.002033,1838.823000,0.001669,1838.823000,0.001669,1838.823000,0.001995,1838.823000,0.001995,1838.823000,0.001780,1838.823000,0.001780,1838.82300,0.00223,1838.82300,0.00223,1838.823000,-0.002938,1838.823000,-0.002938,1838.823000,0.001759,1838.823000,0.001759,,,,,,
1839.306000,0.011953,1839.306000,0.030073,1839.306000,0.030073,1839.306000,0.011953,,,,,,,,,1839.306000,0.027362,1839.306000,0.020751,1839.306000,0.027362,1839.306000,0.020751,,,,,1839.306000,0.001429,1839.306000,0.001429,,,,,,,1839.30600000,0.00178349,1839.30600000,0.00178349,1839.30600000,0.00229469,1839.30600000,0.00229469,1839.306000,0.002405,1839.306000,0.002405,1839.306000,0.001868,1839.306000,0.001868,1839.306000,0.001865,1839.306000,0.001865,1839.306000,0.001947,1839.306000,0.001947,1839.306000,0.001814,1839.306000,0.001814,1839.306000,0.002026,1839.306000,0.002026,1839.306000,0.001985,1839.306000,0.001985,1839.306000,0.002009,1839.306000,0.002009,1839.306000,0.001649,1839.306000,0.001649,1839.306000,0.002002,1839.306000,0.002002,1839.306000,0.001728,1839.306000,0.001728,1839.30600,0.00221,1839.30600,0.00221,1839.306000,-0.002967,1839.306000,-0.002967,1839.306000,0.001715,1839.306000,0.001715,,,,,,
1839.788000,0.011944,1839.788000,0.030080,1839.788000,0.030080,1839.788000,0.011944,,,,,,,,,1839.788000,0.027381,1839.788000,0.020756,1839.788000,0.027381,1839.788000,0.020756,,,,,1839.788000,0.001412,1839.788000,0.001412,,,,,,,1839.78800000,0.00177041,1839.78800000,0.00177041,1839.78800000,0.00227280,1839.78800000,0.00227280,1839.788000,0.002381,1839.788000,0.002381,1839.788000,0.001870,1839.788000,0.001870,1839.788000,0.001857,1839.788000,0.001857,1839.788000,0.001891,1839.788000,0.001891,1839.788000,0.001809,1839.788000,0.001809,1839.788000,0.002008,1839.788000,0.002008,1839.788000,0.001954,1839.788000,0.001954,1839.788000,0.001979,1839.788000,0.001979,1839.788000,0.001633,1839.788000,0.001633,1839.788000,0.002013,1839.788000,0.002013,1839.788000,0.001678,1839.788000,0.001678,1839.78800,0.00219,1839.78800,0.00219,1839.788000,-0.003001,1839.788000,-0.003001,1839.788000,0.001683,1839.788000,0.001683,,,,,,
1840.270000,0.011980,1840.270000,0.030100,1840.270000,0.030100,1840.270000,0.011980,,,,,,,,,1840.270000,0.027410,1840.270000,0.020778,1840.270000,0.027410,1840.270000,0.020778,,,,,1840.270000,0.001400,1840.270000,0.001400,,,,,,,1840.27000000,0.00175404,1840.27000000,0.00175404,1840.27000000,0.00225778,1840.27000000,0.00225778,1840.270000,0.002367,1840.270000,0.002367,1840.270000,0.001868,1840.270000,0.001868,1840.270000,0.001854,1840.270000,0.001854,1840.270000,0.001849,1840.270000,0.001849,1840.270000,0.001790,1840.270000,0.001790,1840.270000,0.001991,1840.270000,0.001991,1840.270000,0.001919,1840.270000,0.001919,1840.270000,0.001944,1840.270000,0.001944,1840.270000,0.001620,1840.270000,0.001620,1840.270000,0.002028,1840.270000,0.002028,1840.270000,0.001634,1840.270000,0.001634,1840.27000,0.00220,1840.27000,0.00220,1840.270000,-0.003040,1840.270000,-0.003040,1840.270000,0.001671,1840.270000,0.001671,,,,,,
1840.752000,0.012045,1840.752000,0.030134,1840.752000,0.030134,1840.752000,0.012045,,,,,,,,,1840.752000,0.027446,1840.752000,0.020819,1840.752000,0.027446,1840.752000,0.020819,,,,,1840.752000,0.001388,1840.752000,0.001388,,,,,,,1840.75200000,0.00173229,1840.75200000,0.00173229,1840.75200000,0.00225818,1840.75200000,0.00225818,1840.752000,0.002362,1840.752000,0.002362,1840.752000,0.001859,1840.752000,0.001859,1840.752000,0.001856,1840.752000,0.001856,1840.752000,0.001820,1840.752000,0.001820,1840.752000,0.001758,1840.752000,0.001758,1840.752000,0.001972,1840.752000,0.001972,1840.752000,0.001881,1840.752000,0.001881,1840.752000,0.001909,1840.752000,0.001909,1840.752000,0.001608,1840.752000,0.001608,1840.752000,0.002045,1840.752000,0.002045,1840.752000,0.001598,1840.752000,0.001598,1840.75200,0.00222,1840.75200,0.00222,1840.752000,-0.003085,1840.752000,-0.003085,1840.752000,0.001677,1840.752000,0.001677,,,,,,
1841.234000,0.012123,1841.234000,0.030178,1841.234000,0.030178,1841.234000,0.012123,,,,,,,,,1841.234000,0.027482,1841.234000,0.020875,1841.234000,0.027482,1841.234000,0.020875,,,,,1841.234000,0.001371,1841.234000,0.001371,,,,,,,1841.23400000,0.00170354,1841.23400000,0.00170354,1841.23400000,0.00228233,1841.23400000,0.00228233,1841.234000,0.002365,1841.234000,0.002365,1841.234000,0.001840,1841.234000,0.001840,1841.234000,0.001859,1841.234000,0.001859,1841.234000,0.001802,1841.234000,0.001802,1841.234000,0.001717,1841.234000,0.001717,1841.234000,0.001946,1841.234000,0.001946,1841.234000,0.001840,1841.234000,0.001840,1841.234000,0.001873,1841.234000,0.001873,1841.234000,0.001592,1841.234000,0.001592,1841.234000,0.002056,1841.234000,0.002056,1841.234000,0.001568,1841.234000,0.001568,1841.23400,0.00225,1841.23400,0.00225,1841.234000,-0.003136,1841.234000,-0.003136,1841.234000,0.001696,1841.234000,0.001696,,,,,,
1841.716000,0.012197,1841.716000,0.030227,1841.716000,0.030227,1841.716000,0.012197,,,,,,,,,1841.716000,0.027517,1841.716000,0.020945,1841.716000,0.027517,1841.716000,0.020945,,,,,1841.716000,0.001345,1841.716000,0.001345,,,,,,,1841.71600000,0.00166739,1841.71600000,0.00166739,1841.71600000,0.00233446,1841.71600000,0.00233446,1841.716000,0.002376,1841.716000,0.002376,1841.716000,0.001811,1841.716000,0.001811,1841.716000,0.001862,1841.716000,0.001862,1841.716000,0.001793,1841.716000,0.001793,1841.716000,0.001671,1841.716000,0.001671,1841.716000,0.001912,1841.716000,0.001912,1841.716000,0.001799,1841.716000,0.001799,1841.716000,0.001837,1841.716000,0.001837,1841.716000,0.001571,1841.716000,0.001571,1841.716000,0.002051,1841.716000,0.002051,1841.716000,0.001544,1841.716000,0.001544,1841.71600,0.00229,1841.71600,0.00229,1841.716000,-0.003191,1841.716000,-0.003191,1841.716000,0.001717,1841.716000,0.001717,,,,,,
1842.198000,0.012256,1842.198000,0.030274,1842.198000,0.030274,1842.198000,0.012256,,,,,,,,,1842.198000,0.027549,1842.198000,0.021019,1842.198000,0.027549,1842.198000,0.021019,,,,,1842.198000,0.001309,1842.198000,0.001309,,,,,,,1842.19800000,0.00162511,1842.19800000,0.00162511,1842.19800000,0.00241172,1842.19800000,0.00241172,1842.198000,0.002392,1842.198000,0.002392,1842.198000,0.001773,1842.198000,0.001773,1842.198000,0.001861,1842.198000,0.001861,1842.198000,0.001788,1842.198000,0.001788,1842.198000,0.001629,1842.198000,0.001629,1842.198000,0.001871,1842.198000,0.001871,1842.198000,0.001761,1842.198000,0.001761,1842.198000,0.001802,1842.198000,0.001802,1842.198000,0.001544,1842.198000,0.001544,1842.198000,0.002025,1842.198000,0.002025,1842.198000,0.001523,1842.198000,0.001523,1842.19800,0.00233,1842.19800,0.00233,1842.198000,-0.003245,1842.198000,-0.003245,1842.198000,0.001730,1842.198000,0.001730,,,,,,
1842.680000,0.012297,1842.680000,0.030314,1842.680000,0.030314,1842.680000,0.012297,,,,,,,,,1842.680000,0.027579,1842.680000,0.021092,1842.680000,0.027579,1842.680000,0.021092,,,,,1842.680000,0.001264,1842.680000,0.001264,,,,,,,1842.68000000,0.00158012,1842.68000000,0.00158012,1842.68000000,0.00250369,1842.68000000,0.00250369,1842.680000,0.002409,1842.680000,0.002409,1842.680000,0.001733,1842.680000,0.001733,1842.680000,0.001853,1842.680000,0.001853,1842.680000,0.001789,1842.680000,0.001789,1842.680000,0.001593,1842.680000,0.001593,1842.680000,0.001827,1842.680000,0.001827,1842.680000,0.001730,1842.680000,0.001730,1842.680000,0.001768,1842.680000,0.001768,1842.680000,0.001511,1842.680000,0.001511,1842.680000,0.001976,1842.680000,0.001976,1842.680000,0.001506,1842.680000,0.001506,1842.68000,0.00235,1842.68000,0.00235,1842.680000,-0.003291,1842.680000,-0.003291,1842.680000,0.001728,1842.680000,0.001728,,,,,,
1843.163000,0.012319,1843.163000,0.030341,1843.163000,0.030341,1843.163000,0.012319,,,,,,,,,1843.163000,0.027608,1843.163000,0.021155,1843.163000,0.027608,1843.163000,0.021155,,,,,1843.163000,0.001219,1843.163000,0.001219,,,,,,,1843.16300000,0.00153712,1843.16300000,0.00153712,1843.16300000,0.00259331,1843.16300000,0.00259331,1843.163000,0.002424,1843.163000,0.002424,1843.163000,0.001697,1843.163000,0.001697,1843.163000,0.001835,1843.163000,0.001835,1843.163000,0.001795,1843.163000,0.001795,1843.163000,0.001568,1843.163000,0.001568,1843.163000,0.001786,1843.163000,0.001786,1843.163000,0.001706,1843.163000,0.001706,1843.163000,0.001735,1843.163000,0.001735,1843.163000,0.001478,1843.163000,0.001478,1843.163000,0.001909,1843.163000,0.001909,1843.163000,0.001492,1843.163000,0.001492,1843.16300,0.00235,1843.16300,0.00235,1843.163000,-0.003327,1843.163000,-0.003327,1843.163000,0.001713,1843.163000,0.001713,,,,,,
1843.645000,0.012324,1843.645000,0.030355,1843.645000,0.030355,1843.645000,0.012324,,,,,,,,,1843.645000,0.027635,1843.645000,0.021200,1843.645000,0.027635,1843.645000,0.021200,,,,,1843.645000,0.001181,1843.645000,0.001181,,,,,,,1843.64500000,0.00150065,1843.64500000,0.00150065,1843.64500000,0.00266178,1843.64500000,0.00266178,1843.645000,0.002435,1843.645000,0.002435,1843.645000,0.001669,1843.645000,0.001669,1843.645000,0.001805,1843.645000,0.001805,1843.645000,0.001805,1843.645000,0.001805,1843.645000,0.001552,1843.645000,0.001552,1843.645000,0.001751,1843.645000,0.001751,1843.645000,0.001686,1843.645000,0.001686,1843.645000,0.001706,1843.645000,0.001706,1843.645000,0.001447,1843.645000,0.001447,1843.645000,0.001834,1843.645000,0.001834,1843.645000,0.001481,1843.645000,0.001481,1843.64500,0.00233,1843.64500,0.00233,1843.645000,-0.003352,1843.645000,-0.003352,1843.645000,0.001690,1843.645000,0.001690,,,,,,
1844.127000,0.012314,1844.127000,0.030359,1844.127000,0.030359,1844.127000,0.012314,,,,,,,,,1844.127000,0.027659,1844.127000,0.021222,1844.127000,0.027659,1844.127000,0.021222,,,,,1844.127000,0.001159,1844.127000,0.001159,,,,,,,1844.12700000,0.00147328,1844.12700000,0.00147328,1844.12700000,0.00269345,1844.12700000,0.00269345,1844.127000,0.002438,1844.127000,0.002438,1844.127000,0.001650,1844.127000,0.001650,1844.127000,0.001762,1844.127000,0.001762,1844.127000,0.001814,1844.127000,0.001814,1844.127000,0.001541,1844.127000,0.001541,1844.127000,0.001724,1844.127000,0.001724,1844.127000,0.001665,1844.127000,0.001665,1844.127000,0.001680,1844.127000,0.001680,1844.127000,0.001424,1844.127000,0.001424,1844.127000,0.001760,1844.127000,0.001760,1844.127000,0.001470,1844.127000,0.001470,1844.12700,0.00229,1844.12700,0.00229,1844.127000,-0.003374,1844.127000,-0.003374,1844.127000,0.001667,1844.127000,0.001667,,,,,,
1844.609000,0.012291,1844.609000,0.030355,1844.609000,0.030355,1844.609000,0.012291,,,,,,,,,1844.609000,0.027677,1844.609000,0.021217,1844.609000,0.027677,1844.609000,0.021217,,,,,1844.609000,0.001155,1844.609000,0.001155,,,,,,,1844.60900000,0.00145483,1844.60900000,0.00145483,1844.60900000,0.00268038,1844.60900000,0.00268038,1844.609000,0.002432,1844.609000,0.002432,1844.609000,0.001640,1844.609000,0.001640,1844.609000,0.001709,1844.609000,0.001709,1844.609000,0.001819,1844.609000,0.001819,1844.609000,0.001532,1844.609000,0.001532,1844.609000,0.001704,1844.609000,0.001704,1844.609000,0.001639,1844.609000,0.001639,1844.609000,0.001657,1844.609000,0.001657,1844.609000,0.001412,1844.609000,0.001412,1844.609000,0.001698,1844.609000,0.001698,1844.609000,0.001456,1844.609000,0.001456,1844.60900,0.00224,1844.60900,0.00224,1844.609000,-0.003402,1844.609000,-0.003402,1844.609000,0.001650,1844.609000,0.001650,,,,,,
1845.091000,0.012256,1845.091000,0.030348,1845.091000,0.030348,1845.091000,0.012256,,,,,,,,,1845.091000,0.027683,1845.091000,0.021185,1845.091000,0.027683,1845.091000,0.021185,,,,,1845.091000,0.001170,1845.091000,0.001170,,,,,,,1845.09100000,0.00144220,1845.09100000,0.00144220,1845.09100000,0.00262504,1845.09100000,0.00262504,1845.091000,0.002417,1845.091000,0.002417,1845.091000,0.001634,1845.091000,0.001634,1845.091000,0.001650,1845.091000,0.001650,1845.091000,0.001813,1845.091000,0.001813,1845.091000,0.001520,1845.091000,0.001520,1845.091000,0.001688,1845.091000,0.001688,1845.091000,0.001606,1845.091000,0.001606,1845.091000,0.001637,1845.091000,0.001637,1845.091000,0.001410,1845.091000,0.001410,1845.091000,0.001650,1845.091000,0.001650,1845.091000,0.001432,1845.091000,0.001432,1845.09100,0.00218,1845.09100,0.00218,1845.091000,-0.003443,1845.091000,-0.003443,1845.091000,0.001638,1845.091000,0.001638,,,,,,
1845.573000,0.012216,1845.573000,0.030341,1845.573000,0.030341,1845.573000,0.012216,,,,,,,,,1845.573000,0.027675,1845.573000,0.021130,1845.573000,0.027675,1845.573000,0.021130,,,,,1845.573000,0.001197,1845.573000,0.001197,,,,,,,1845.57300000,0.00143040,1845.57300000,0.00143040,1845.57300000,0.00253808,1845.57300000,0.00253808,1845.573000,0.002394,1845.573000,0.002394,1845.573000,0.001631,1845.573000,0.001631,1845.573000,0.001594,1845.573000,0.001594,1845.573000,0.001793,1845.573000,0.001793,1845.573000,0.001508,1845.573000,0.001508,1845.573000,0.001674,1845.573000,0.001674,1845.573000,0.001570,1845.573000,0.001570,1845.573000,0.001619,1845.573000,0.001619,1845.573000,0.001418,1845.573000,0.001418,1845.573000,0.001616,1845.573000,0.001616,1845.573000,0.001396,1845.573000,0.001396,1845.57300,0.00211,1845.57300,0.00211,1845.573000,-0.003499,1845.573000,-0.003499,1845.573000,0.001629,1845.573000,0.001629,,,,,,
1846.055000,0.012179,1846.055000,0.030334,1846.055000,0.030334,1846.055000,0.012179,,,,,,,,,1846.055000,0.027653,1846.055000,0.021058,1846.055000,0.027653,1846.055000,0.021058,,,,,1846.055000,0.001230,1846.055000,0.001230,,,,,,,1846.05500000,0.00141471,1846.05500000,0.00141471,1846.05500000,0.00243548,1846.05500000,0.00243548,1846.055000,0.002364,1846.055000,0.002364,1846.055000,0.001629,1846.055000,0.001629,1846.055000,0.001549,1846.055000,0.001549,1846.055000,0.001759,1846.055000,0.001759,1846.055000,0.001497,1846.055000,0.001497,1846.055000,0.001662,1846.055000,0.001662,1846.055000,0.001535,1846.055000,0.001535,1846.055000,0.001603,1846.055000,0.001603,1846.055000,0.001433,1846.055000,0.001433,1846.055000,0.001594,1846.055000,0.001594,1846.055000,0.001350,1846.055000,0.001350,1846.05500,0.00206,1846.05500,0.00206,1846.055000,-0.003564,1846.055000,-0.003564,1846.055000,0.001616,1846.055000,0.001616,,,,,,
1846.537000,0.012155,1846.537000,0.030325,1846.537000,0.030325,1846.537000,0.012155,,,,,,,,,1846.537000,0.027620,1846.537000,0.020978,1846.537000,0.027620,1846.537000,0.020978,,,,,1846.537000,0.001261,1846.537000,0.001261,,,,,,,1846.53700000,0.00139217,1846.53700000,0.00139217,1846.53700000,0.00233343,1846.53700000,0.00233343,1846.537000,0.002331,1846.537000,0.002331,1846.537000,0.001629,1846.537000,0.001629,1846.537000,0.001522,1846.537000,0.001522,1846.537000,0.001717,1846.537000,0.001717,1846.537000,0.001490,1846.537000,0.001490,1846.537000,0.001652,1846.537000,0.001652,1846.537000,0.001508,1846.537000,0.001508,1846.537000,0.001589,1846.537000,0.001589,1846.537000,0.001452,1846.537000,0.001452,1846.537000,0.001579,1846.537000,0.001579,1846.537000,0.001300,1846.537000,0.001300,1846.53700,0.00201,1846.53700,0.00201,1846.537000,-0.003627,1846.537000,-0.003627,1846.537000,0.001593,1846.537000,0.001593,,,,,,
1847.020000,0.012152,1847.020000,0.030313,1847.020000,0.030313,1847.020000,0.012152,,,,,,,,,1847.020000,0.027582,1847.020000,0.020900,1847.020000,0.027582,1847.020000,0.020900,,,,,1847.020000,0.001284,1847.020000,0.001284,,,,,,,1847.02000000,0.00136245,1847.02000000,0.00136245,1847.02000000,0.00224466,1847.02000000,0.00224466,1847.020000,0.002298,1847.020000,0.002298,1847.020000,0.001632,1847.020000,0.001632,1847.020000,0.001518,1847.020000,0.001518,1847.020000,0.001670,1847.020000,0.001670,1847.020000,0.001489,1847.020000,0.001489,1847.020000,0.001644,1847.020000,0.001644,1847.020000,0.001494,1847.020000,0.001494,1847.020000,0.001579,1847.020000,0.001579,1847.020000,0.001473,1847.020000,0.001473,1847.020000,0.001569,1847.020000,0.001569,1847.020000,0.001257,1847.020000,0.001257,1847.02000,0.00199,1847.02000,0.00199,1847.020000,-0.003675,1847.020000,-0.003675,1847.020000,0.001558,1847.020000,0.001558,,,,,,
